-1.84  -7.18708   -0.380956
-1.82  -7.22766   -0.367446
-1.8  -7.27237   -0.362573
-1.78  -7.31945   -0.366564
-1.76  -7.36767   -0.379752
-1.74  -7.41587   -0.40289
-1.72  -7.46252   -0.437206
-1.7  -7.50525   -0.484312
-1.68  -7.54014   -0.545859
-1.66  -7.56105   -0.622573
-1.64  -7.55931   -0.712155
-1.62  -7.52556   -0.806501
-1.6  -7.45451   -0.89019
-1.58  -7.3511   -0.943954
-1.56  -7.23225   -0.953173
-1.54  -7.1213   -0.915303
-1.52  -7.03892   -0.841665
-1.5  -6.99464   -0.752323
-1.48  -6.98514   -0.66626
-1.46  -6.99993   -0.594896
-1.44  -7.02761   -0.542252
-1.42  -7.05853   -0.507622
-1.4  -7.08507   -0.487304
-1.38  -7.102   -0.474859
-1.36  -7.10831   -0.461757
-1.34  -7.10882   -0.440635
-1.32  -7.11183   -0.409793
-1.3  -7.12347   -0.373553
-1.28  -7.14483   -0.33791
-1.26  -7.17366   -0.3069
-1.24  -7.20701   -0.282095
-1.22  -7.24254   -0.263602
-1.2  -7.27868   -0.251003
-1.18  -7.31437   -0.243872
-1.16  -7.34874   -0.241956
-1.14  -7.38075   -0.245161
-1.12  -7.40895   -0.253321
-1.1  -7.43122   -0.265681
-1.08  -7.44512   -0.280019
-1.06  -7.44927   -0.291943
-1.04  -7.44554   -0.295808
-1.02  -7.43989   -0.288116
-1  -7.43911   -0.270405
-0.98  -7.4467   -0.247766
-0.96  -7.46223   -0.225049
-0.940001  -7.48339   -0.204947
-0.92  -7.5079   -0.188276
-0.900001  -7.5341   -0.174879
-0.88  -7.56099   -0.164255
-0.86  -7.58801   -0.15587
-0.84  -7.61488   -0.149262
-0.82  -7.64147   -0.144065
-0.8  -7.66775   -0.140003
-0.78  -7.69373   -0.136869
-0.76  -7.71944   -0.13451
-0.74  -7.7449   -0.132815
-0.72  -7.77017   -0.131699
-0.7  -7.79529   -0.131094
-0.68  -7.8203   -0.130943
-0.66  -7.84529   -0.131214
-0.64  -7.87034   -0.131918
-0.62  -7.89552   -0.133111
-0.6  -7.92087   -0.134883
-0.58  -7.94641   -0.137344
-0.56  -7.97213   -0.140635
-0.54  -7.99798   -0.144936
-0.52  -8.02383   -0.150482
-0.5  -8.04944   -0.157556
-0.48  -8.07431   -0.166449
-0.46  -8.09765   -0.177335
-0.440001  -8.11824   -0.189966
-0.42  -8.13469   -0.203191
-0.400001  -8.14625   -0.214579
-0.38  -8.1541   -0.221026
-0.360001  -8.16173   -0.220759
-0.34  -8.17297   -0.214904
-0.32  -8.1897   -0.206529
-0.3  -8.21156   -0.198486
-0.28  -8.2372   -0.192395
-0.26  -8.26526   -0.188859
-0.24  -8.29471   -0.187971
-0.22  -8.32477   -0.189675
-0.2  -8.35476   -0.193883
-0.18  -8.38391   -0.200433
-0.16  -8.41129   -0.208861
-0.14  -8.43598   -0.218054
-0.12  -8.45774   -0.226093
-0.1  -8.47784   -0.23091
-0.0799999  -8.49891   -0.231737
-0.0600004  -8.52335   -0.229794
-0.04  -8.55208   -0.22726
-0.0200005  -8.58467   -0.225919
0  -8.62024   -0.226734
0.0199995  -8.658   -0.230105
0.04  -8.69742   -0.236217
0.0599995  -8.73811   -0.245261
0.0799999  -8.77973   -0.257549
0.0999994  -8.82179   -0.273542
0.12  -8.86349   -0.293813
0.139999  -8.90342   -0.318862
0.16  -8.93936   -0.348646
0.18  -8.9684   -0.381666
0.2  -8.98804   -0.413887
0.22  -8.9988   -0.438856
0.24  -9.0064   -0.450884
